Column1,ObjNAME,ObjTYPE,Path,ObjREFERENCE,ObjREFERENCEtype,,
1830,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392127-AS1/B03",SCBRAN,,"/ASBH-2""-CY-392181-AS1/B01"
1831,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392127-AS1/B02",SCBRAN,,"/ASBH-2""-CY-392181-AS1/B05"
1832,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392181-AS1/B05",SCBRAN,,"/ASBH-2""-CY-392185-AS1/B01"
1833,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392181-AS1/B01",SCBRAN,,"/ASBH-2""-WP-392163-AS1/B01"
1836,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392127-AS1/B05",SCBRAN,,"/ASBH-4""-CY-392171-AR1/B03"
1837,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392127-AS1/B04",SCBRAN,,"/ASBH-4""-CY-392171-AR1/B04"
1838,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-1.5""--392159-AS1/B01",SCBRAN,,/ASBHA-T-3910
1839,/ASBHA-P-3930,SCEQUI,/ASBHA-P-3930/N,"/ASBH-2""-CY-392153-AS1/B03",SCBRAN,,"/ASBH-2""-CY-392138-AT1/B01"
1841,/ASBHA-P-3930,SCEQUI,=1073763642/123017,"/ASBH-2""-CY-392179-AS1/B01",SCBRAN,,"/ASBH-2""-CY-392176-AS1/B01"
1843,/ASBHA-T-3901,SCEQUI,/ASBHA-T-3901/N1,"/ASBH-2""-CI-390001-AS1/B01",SCBRAN,,"/ASBH-2""-CY-392179-AS1/B01"
1844,/ASBHA-T-3901,SCEQUI,/ASBHA-T-3901/N5,"/ASBH-3""-CI-390027-AS1/B01",SCBRAN,,"/ASBH-2""-CY-392180-AS1/B01"
1845,/ASBHA-T-3901,SCEQUI,/ASBHA-T-3901/N4,"/ASBH-0.5""-CI-392009-IT1/B03",SCBRAN,,"/ASBH-2""-CY-392180-AS1/B02"
1846,/ASBHA-T-3901,SCEQUI,/ASBHA-T-3901/N2,"/ASBH-1""-CI-392003-IT1/B01",SCBRAN,,"/ASBH-2""-CY-392180-AS1/B03"
1847,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355036-FD1/B01",SCBRAN,,"/ASBH-2""-CY-392180-AS1/B04"
1848,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355064-FD1/B01",SCBRAN,,/ASBHA-T-3913
1849,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355038-FD1/B01",SCBRAN,,"/ASBH-1.5""-CY-392240-AH1/B01"
1850,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355062-FD1/B01",SCBRAN,,"/ASBH-1.5""-CY-392241-AH1/B01"
1852,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355063-FD1/B01",SCBRAN,,/ASBHA-T-3914
1856,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355053-FD1/B01",SCBRAN,,"/ASBH-0.5""-CY-392239-AT1/B01"
1858,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355043-FD1/B02",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B01"
1860,/ASBHA-P-3501,SCEQUI,=1073788218/20705,"/ASBH-3""-WI-355051-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B02"
1861,/ASBHA-P-3501,SCEQUI,=1073788218/20705,"/ASBH-0.5""-WI-355049-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B03"
1867,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355067-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B04"
1868,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355095-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B05"
1870,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-0.25""-WI-355047-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B01"
1872,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355046-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B03"
1874,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355043-FD1/B03",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B04"
1876,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355089-FD1/B01",SCBRAN,,"/ASBH-2""-CY-392216-AH1/B01"
1878,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355088-FD1/B01",SCBRAN,,"/ASBH-3""-CY-392217-AH1/B01"
1880,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-3""-WI-355043-FD1/B01",SCBRAN,,/ASBHA-T-3915
1883,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355087-FD1/B01",SCBRAN,,"/ASBH-0.5""-CY-392193-AH1/B01"
1885,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355086-FD1/B01",SCBRAN,,"/ASBH-1""-CY-392195-AH1/B01"
1887,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355085-FD1/B01",SCBRAN,,/ASBHA-T-3916
1889,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355084-FD1/B01",SCBRAN,,"/ASBH-1.5""--392154-AS1/B01"
1892,/ASBHA-P-3501,SCEQUI,=1073788218/20705,"/ASBH-0.5""-WI-355050-FD1/B01",SCBRAN,,"/ASBH-1.5""-AA-392158-AS1/B02"
1893,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355094-FD1/B02",SCBRAN,,"/ASBH-2""-WP-392163-AS1/B01"
1895,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355095-FD1/B02",SCBRAN,,"/ASBH-2""-WP-392299-AS1/B01"
1897,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-0.375""-WI-355092-FD1/B01",SCBRAN,,"/ASBH-3""-WP-391004-AR1/B01"
1900,/ASBHA-P-3501,SCEQUI,=1073788218/20701,"/ASBH-2""-WI-355087-FD1/B02",SCBRAN,,"/ASBH-3""-WP-391080-AR1/B01"
1906,/ASBHA-FIL-3507,SCEQUI,=1073763642/109999,"/ASBH-3""-WI-355043-FD1/B07",SCBRAN,,"/ASBH-8""-CY-392123-AR1/B01"
1907,/ASBHA-FIL-3507,SCEQUI,=1073771834/19083,"/ASBH-1""-WI-355096-FD1/B01",SCBRAN,,"/ASBH-8""-CY-392123-AR1/B03"
1908,/ASBHA-FIL-3507,SCEQUI,=1073763642/109999,"/ASBH-3""-WI-355043-FD1/B06",SCBRAN,,"/ASBH-8""-CY-392156-AR1/B01"
1909,/ASBHA-FIL-3507,SCEQUI,/ASBHA-FIL-3507/N,"/ASBH-0.75""-WI-355040-FD1/B01",SCBRAN,,"/ASBH-8""-CY-392282-AR1/B01"
1911,/ASBHA-FIL-3507,SCEQUI,=1073763642/109999,"/ASBH-3""-WI-355043-FD1/B05",SCBRAN,,"/ASBH-8""-CY-392288-AR1/B01"
1913,/ASBHA-FIL-3507,SCEQUI,/ASBHA-FIL-3507/N,"/ASBH-0.75""-WI-355041-FD1/B01",SCBRAN,,"/ASBH-8""-CY-392298-AR1/B01"
1916,/ASBHA-FIL-3507,SCEQUI,/ASBHA-FIL-3507/N,"/ASBH-0.75""-WI-355042-FD1/B01",SCBRAN,,/ASBHA-T-3925
1918,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N4,"/ASBH-2""-GPS-382406-FD1/B01",SCBRAN,,"/ASBH-3""-DO-392503-AT1/B01"
1919,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N6,"/ASBH-3""-GPS-382402-FD1/B01",SCBRAN,,/ASBHA-T-5001
1920,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N9,"/ASBH-2""-GPS-382403-FD1/B01",SCBRAN,,"/ASBH-10""-DO-504536-AR1/B01"
1921,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N2,"/ASBH-10""-GPS-382404-FD7/B01",SCBRAN,,"/ASBH-10""-DO-504536-AR1/B02"
1922,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N3,"/ASBH-4""-GPS-382401-FD1/B01",SCBRAN,,"/ASBH-10""-DO-508504-AR1/B01"
1923,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N6,"/ASBH-2""-GPS-384036-FD1/B01",SCBRAN,,"/ASBH-10""-DO-508504-AR1/B02"
1927,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N2,"/ASBH-8""-GPS-382413-FD7/B01",SCBRAN,,"/ASBH-10""-DO-508504-AR1/B03"
1929,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N3,"/ASBH-2""-GPS-384037-FD1/B01",SCBRAN,,"/ASBH-10""-DO-508504-AR1/B04"
1934,/ASBHA-EP-3824,SCEQUI,/ASBHA-EP-3824/N2,"/ASBH-8""-GPS-382413-FD7/B02",SCBRAN,,"/ASBH-10""-DO-508504-AR1/B05"
1938,/ASBHA-FIL-1004,SCEQUI,=1073780026/20400,"/ASBH-1""-WS-101058-AR1/B01",SCBRAN,,"/ASBH-10""-DO-508514-AR1/B01"
1939,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-2""-WP-392299-AS1/B01",SCBRAN,,"/ASBH-10""-DO-509110-AR1/B01"
1940,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N5,"/ASBH-1.5""-AA-392158-AS1/B02",SCBRAN,,"/ASBH-10""-DO-509451-AR1/B01"
1941,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N11,"/ASBH-2""-WP-392163-AS1/B01",SCBRAN,,"/ASBH-10""-DO-509451-AR1/B02"
1944,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N5,"/ASBH-1.5""--392154-AS1/B01",SCBRAN,,"/ASBH-10""-DO-509451-AR1/B04"
1946,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392298-AR1/B01",SCBRAN,,"/ASBH-10""-DO-509508-AR1/B01"
1947,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392282-AR1/B01",SCBRAN,,"/ASBH-10""-DO-509508-AR1/B03"
1948,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392288-AR1/B01",SCBRAN,,"/ASBH-12""-DO-508500-AR1/B01"
1949,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392123-AR1/B03",SCBRAN,,"/ASBH-14""-DO-500291-AR1/B01"
1950,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392123-AR1/B01",SCBRAN,,"/ASBH-2""-DO-500209-AR1/B01"
1951,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-8""-CY-392156-AR1/B01",SCBRAN,,"/ASBH-2""-DO-500409-AR1/B01"
1953,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-3""-WP-391004-AR1/B01",SCBRAN,,"/ASBH-2""-DO-500410-AR1/B01"
1954,/ASBHA-T-3916,SCEQUI,/ASBHA-T-3916/N3,"/ASBH-3""-WP-391080-AR1/B01",SCBRAN,,"/ASBH-2""-DO-500412-AR1/B01"
1957,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N3,"/ASBH-4""-OCS-380401-BD1/B01",SCBRAN,,"/ASBH-2""-DO-509822-AR1/B01"
1958,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N2,"/ASBH-16""-OCS-380404-BD2/B01",SCBRAN,,"/ASBH-2""-DO-509823-AR1/B01"
1959,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N6,"/ASBH-3""-OCS-380402-BD1/B01",SCBRAN,,"/ASBH-3""-DO-500069-AR1/B01"
1960,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N9,"/ASBH-2""-OCS-380403-BD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B01"
1961,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N4,"/ASBH-2""-OCS-380406-BD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B02"
1964,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N3,"/ASBH-2""-OCS-384070-BD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B04"
1966,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N2,"/ASBH-14""-OCS-380413-BD2/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B06"
1968,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N2,"/ASBH-16""-OCS-380404-BD2/B06",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B07"
1971,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N6,"/ASBH-2""-OCS-384071-BD1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B01"
1975,/ASBHA-EP-3804,SCEQUI,/ASBHA-EP-3804/N5B,"/ASBH-12""-OCS-380504-BD2/B08",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B03"
1976,/ASBHA-EJ-3409,SCEQUI,/ASBHA-EJ-3409/N,"/ASBH-2""-WOS-340160-BM1/B04",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B05"
1977,/ASBHA-EJ-3409,SCEQUI,=1073763642/38730,"/ASBH-4""-WOS-340165-BM1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B06"
1978,/ASBHA-EJ-3409,SCEQUI,/ASBHA-EJ-3409/N,"/ASBH-2""-WOS-340068-BM1/B01",SCBRAN,,"/ASBH-3""-DO-500407-AR1/B01"
1981,/ASBHA-EJ-3409,SCEQUI,/ASBHA-EJ-3409/N,"/ASBH-2""-WOS-340068-BM1/B02",SCBRAN,,"/ASBH-3""-DO-500407-AR1/B02"
1982,/ASBHA-EJ-3409,SCEQUI,/ASBHA-EJ-3409/N,"/ASBH-2""-WI-349002-BM1/B01",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B01"
1983,/ASBHA-EJ-3409,SCEQUI,/ASBHA-EJ-3409/N,"/ASBH-2""-WOS-340068-BM1/B03",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B02"
1986,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N3,"/ASBH-8""-PHS-381301-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500706-AR1/B01"
1987,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N2,"/ASBH-24""-PHS-381304-FD6/B01",SCBRAN,,"/ASBH-3""-DO-500906-AR1/B01"
1988,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N6,"/ASBH-3""-PHS-381302-FD1/B01",SCBRAN,,"/ASBH-3""-DO-501206-AR1/B02"
1989,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N9,"/ASBH-4""-PHS-381303-FD1/B01",SCBRAN,,"/ASBH-3""-DO-501206-AR1/B03"
1990,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N4,"/ASBH-2""-PHS-381307-FD6/B01",SCBRAN,,"/ASBH-3""-DO-504124-AR1/B01"
1993,/ASBHA-EP-3813,SCEQUI,/ASBHA-EP-3813/N6,"/ASBH-2""-PHS-384003-FD1/B01",SCBRAN,,"/ASBH-3""-DO-504315-AR1/B01"
1997,/ASBHA-FIL-1002,SCEQUI,/ASBHA-FIL-5402/N,"/ASBH-1.5""-WS-101008-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504319-AR1/B01"
1998,/ASBHA-FIL-1002,SCEQUI,/ASBHA-FIL-5402/N2,"/ASBH-1.5""-WS-101011-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504320-AR1/B01"
2001,/ASBHA-FIL-1002,SCEQUI,/ASBHA-FIL-5402/N2,"/ASBH-1.5""-WS-101012-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504321-AR1/B01"
2002,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N2,"/ASBH-3""-CY-355116-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504324-AR1/B01"
2003,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N2,"/ASBH-14""-CY-355015-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504509-AR1/B01"
2004,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N1,"/ASBH-14""-CY-355123-AR1/B02",SCBRAN,,"/ASBH-3""-DO-504510-AR1/B01"
2005,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N1,"/ASBH-14""-CY-355123-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504512-AR1/B01"
2007,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N2,"/ASBH-14""-CY-355122-AR1/B01",SCBRAN,,"/ASBH-3""-DO-504513-AR1/B01"
2009,/ASBHA-P-3514,SCEQUI,/ASBHA-P-3514/N2,"/ASBH-3""-CY-355116-AR1/B02",SCBRAN,,"/ASBH-3""-DO-504514-AR1/B01"
2013,/ASBHA-P-3929,SCEQUI,/ASBHA-P-3929/N2,"/ASBH-8""-CY-392168-AR1/B02",SCBRAN,,"/ASBH-3""-DO-504515-AR1/B01"
2015,/ASBHA-P-3929,SCEQUI,/ASBHA-P-3929/N2,"/ASBH-8""-CY-392168-AR1/B04",SCBRAN,,"/ASBH-3""-DO-504518-AR1/B01"
2017,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N5B,"/ASBH-4""-DPS-380264-BX1-P/B01",SCBRAN,,"/ASBH-3""-DO-504521-AR1/B01"
2018,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N2,"/ASBH-26""-WOS-380251-BD2/B01",SCBRAN,,"/ASBH-3""-DO-504522-AR1/B01"
2019,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N3,"/ASBH-8""-WOS-380252-BX1/B01",SCBRAN,,"/ASBH-3""-DO-504523-AR1/B01"
2020,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N9,"/ASBH-4""-WOS-380253-BX1-P/B01",SCBRAN,,"/ASBH-3""-DO-504531-AR1/B01"
2021,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N4,"/ASBH-2""-WOS-380255-BX1/B01",SCBRAN,,"/ASBH-3""-DO-504551-AR1/B01"
2022,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N6,"/ASBH-3""-WOS-380254-BX1/B01",SCBRAN,,"/ASBH-3""-DO-504553-AR1/B01"
2023,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N5A,"/ASBH-4""-DPS-380263-BX1-P/B01",SCBRAN,,"/ASBH-3""-DO-504554-AR1/B01"
2026,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N2,"/ASBH-26""-WOS-382713-BD2/B01",SCBRAN,,"/ASBH-3""-DO-504555-AR1/B01"
2033,/ASBHA-EP-3827,SCEQUI,/ASBHA-EP-3827/N6,"/ASBH-2""-WOS-384041-BX1/B01",SCBRAN,,"/ASBH-3""-DO-504850-AR1/B01"
2038,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N4,"/ASBH-2""-GPS-382606-FD1/B01",SCBRAN,,"/ASBH-3""-DO-505062-AR1/B01"
2039,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N6,"/ASBH-3""-GPS-382602-FD1/B01",SCBRAN,,"/ASBH-3""-DO-505102-AR1/B01"
2040,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N9,"/ASBH-2""-GPS-382603-FD1/B01",SCBRAN,,"/ASBH-3""-DO-505104-AR1/B01"
2041,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N2,"/ASBH-10""-GPS-382604-FD7/B01",SCBRAN,,"/ASBH-3""-DO-505121-AR1/B01"
2042,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N3,"/ASBH-4""-GPS-382601-FD1/B01",SCBRAN,,"/ASBH-3""-DO-505124-AR1/B01"
2043,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N6,"/ASBH-2""-GPS-384038-FD1/B01",SCBRAN,,"/ASBH-3""-DO-505125-AR1/B01"
2047,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N2,"/ASBH-8""-GPS-382613-FD7/B01",SCBRAN,,"/ASBH-3""-DO-509219-AR1/B01"
2049,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N2,"/ASBH-10""-GPS-382604-FD7/B05",SCBRAN,,"/ASBH-3""-DO-509221-AR1/B01"
2055,/ASBHA-EP-3826,SCEQUI,/ASBHA-EP-3826/N2,"/ASBH-8""-GPS-382613-FD7/B02",SCBRAN,,"/ASBH-3""-DO-509222-AR1/B01"
2057,/ASBHA-V-5003,SCEQUI,/ASBHA-V-5003/N2,"/ASBH-3""-DO-504055-AO1/B01",SCBRAN,,"/ASBH-3""-DO-509223-AR1/B01"
2058,/ASBHA-FIL-3921,SCEQUI,/ASBHA-FIL-3921/N2,"/ASBH-0.5""-CI-392011-IT1/B01",SCBRAN,,"/ASBH-3""-DO-509235-AR1/B01"
2059,/ASBHA-V-3522,SCEQUI,=1073771834/24930,"/ASBH-6""-WI-356192-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509238-AR1/B01"
2060,/ASBHA-V-3522,SCEQUI,=1073771834/24932,"/ASBH-6""-WI-356197-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509242-AR1/B01"
2061,/ASBHA-V-3522,SCEQUI,=1073771834/24934,"/ASBH-3""-WI-356189-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509250-AR1/B01"
2062,/ASBHA-V-3522,SCEQUI,=1073771834/24930,"/ASBH-6""-WI-356192-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509260-AR1/B01"
2064,/ASBHA-V-3522,SCEQUI,=1073771834/24930,"/ASBH-6""-WI-356192-AR1/B03",SCBRAN,,"/ASBH-3""-DO-509264-AR1/B01"
2066,/ASBHA-V-3522,SCEQUI,=1073771834/24932,"/ASBH-6""-WI-356197-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509270-AR1/B01"
2068,/ASBHA-V-3522,SCEQUI,=1073771834/24932,"/ASBH-6""-WI-356197-AR1/B03",SCBRAN,,"/ASBH-3""-DO-509272-AR1/B01"
2070,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100007-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509276-AR1/B01"
2071,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100002-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509280-AR1/B01"
2072,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N7,"/ASBH-2""-WP-100022-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509290-AR1/B02"
2073,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N1,"/ASBH-2""-WP-100001-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509292-AR1/B01"
2074,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100005-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509294-AR1/B01"
2076,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100008-AR1/B04",SCBRAN,,"/ASBH-3""-DO-509308-AR1/B01"
2079,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100006-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509310-AR1/B01"
2080,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100002-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509312-AR1/B01"
2082,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100003-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509314-AR1/B01"
2084,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100002-AR1/B03",SCBRAN,,"/ASBH-3""-DO-509316-AR1/B01"
2086,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100002-AR1/B04",SCBRAN,,"/ASBH-3""-DO-509328-AR1/B01"
2088,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100002-AR1/B05",SCBRAN,,"/ASBH-3""-DO-509332-AR1/B01"
2090,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N1,"/ASBH-2""-WP-100020-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509334-AR1/B01"
2095,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100008-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509343-AR1/B01"
2096,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100008-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509347-AR1/B01"
2098,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100021-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509349-AR1/B01"
2102,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100006-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509404-AR1/B01"
2104,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N6,"/ASBH-2""-WP-100006-AR1/B03",SCBRAN,,"/ASBH-3""-DO-509406-AR1/B01"
2110,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100003-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509407-AR1/B01"
2112,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100003-AR1/B03",SCBRAN,,"/ASBH-3""-DO-509409-AR1/B01"
2114,/ASBHA-T-1001,SCEQUI,/ASBHA-T-1001/N2,"/ASBH-3""-WP-100003-AR1/B05",SCBRAN,,"/ASBH-3""-DO-509431-AR1/B01"
2117,/ASBHA-P-5002,SCEQUI,/ASBHA-P-5002/N2,"/ASBH-2""-DO-500409-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509435-AR1/B01"
2118,/ASBHA-P-5002,SCEQUI,/ASBHA-P-5002/N2,"/ASBH-2""-DO-500410-AR1/B01",SCBRAN,,"/ASBH-3""-DO-509437-AR1/B01"
2119,/ASBHA-P-5002,SCEQUI,/ASBHA-P-5002/N2,"/ASBH-3""-DO-500408-AR1/B02",SCBRAN,,"/ASBH-3""-DO-509446-AR1/B01"
